disposition,recommendation,dataSetName,datasetId,link,match_dataSetName,match_datasetId,match_link,km,same_doi,same_arch,same_site,var_overlap,ts_overlap,yr_overlap,n_ts,n_ts_b,archiveType,archiveType_b,doi,doi_b
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",WAISDivide.Cuffey.2016,ZLgEHiOz7XKmfSzBHxMC,https://lipdverse.org/data/ZLgEHiOz7XKmfSzBHxMC,WAISDivide.Fegyveresi.2016,6a1hSe7yASdlr7TmWZBa,https://lipdverse.org/data/6a1hSe7yASdlr7TmWZBa,0,FALSE,TRUE,TRUE,0.38,0,,5,10,glacierice,glacierice,10.1002/2016gl068356;10.1073/pnas.1609132113,
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",WIND_28K.Johnstone.2014,pmrvmpfV8D0toNcy5Xe7HX,https://lipdverse.org/data/pmrvmpfV8D0toNcy5Xe7HX,WIND28K.Kiefer.2006,ZaDnI1SOqiy3VGR1OgyN,https://lipdverse.org/data/ZaDnI1SOqiy3VGR1OgyN,0,FALSE,TRUE,FALSE,0.5,0,0,32,11,marinesediment,marinesediment,10.1002/2013gc004994;10.1029/2006gl027097;10.1098/rsta.2004.1480;http://onlinelibrary.wiley.com/doi/10.1029/2006gl027097/full#grl21965-sup-0000;palmod,10.1002/2013gc004994
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",Zalozhtsy.Artyushenko.1982,LC66fa083540cafbb97e02edab7ceb2fac,https://lipdverse.org/data/LC66fa083540cafbb97e02edab7ceb2fac,Zalozhtsy.Bezusko.1992,jIEyCTB4Latm2h5cSjyE,https://lipdverse.org/data/jIEyCTB4Latm2h5cSjyE,0,FALSE,TRUE,TRUE,0.5,0,9601,31,7,peat,peat,"10.5194/essd-2022-38;artyushenko, a.t., arap, r.y. and bezusko, l.g., 1982. istoriya rastitelnosti zapadnyih oblastey ukrainyi v chetvertichnom periode. [history of vegetation of western areas of ukraine in quartenary period]. naukova dumka, kiev, ukraine (in russian).","10.1038/nature25464;bezusko, l.g., t.m. kajutkina, and n.n. kovalyukh. 1982. yiii s'ezd ukrainskovo botanicheskogo obschestva [new data of allerod vegetation of ukraine]. naukova dumka, kiev, ukraine."
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",184_1144A.Wei.2007,pmtBuzd7arxnjJxngRLJsH,https://lipdverse.org/data/pmtBuzd7arxnjJxngRLJsH,ODP_184_1144,Xju3CnNOA1kZlTKuPpiq,https://lipdverse.org/data/Xju3CnNOA1kZlTKuPpiq,0.01,FALSE,TRUE,FALSE,0.4,0,46,11,10,marinesediment,marinesediment,10.1016/j.palaeo.2007.03.005;http://www-odp.tamu.edu/publications/184_sr/205/205_t2.htm#1010581,10.2973/odp.proc.sr.184.205.2004
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",202_1233.Kaiser.2005,pm9yLBCXy32gTUsUTUcTAD,https://lipdverse.org/data/pm9yLBCXy32gTUsUTUcTAD,MS02FLPC,dor7PAYFl2Dc63lIUAa6,https://lipdverse.org/data/dor7PAYFl2Dc63lIUAa6,0.01,FALSE,TRUE,FALSE,0.18,0,0,13,9,marinesediment,marinesediment,10.1029/2005pa001146;https://doi.org/10.1594/pangaea.659149;https://doi.org/10.1594/pangaea.816371,10.1029/2001pa000727;10.1038/ngeo2510
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",202_1233.Kaiser.2005,pm9yLBCXy32gTUsUTUcTAD,https://lipdverse.org/data/pm9yLBCXy32gTUsUTUcTAD,Ocn-ChileanMargin.Lamy.2002,cH7Mv23Qz21IF5gzBZXu,https://lipdverse.org/data/cH7Mv23Qz21IF5gzBZXu,0.01,FALSE,TRUE,FALSE,0.1,0,24,13,4,marinesediment,marinesediment,10.1029/2005pa001146;https://doi.org/10.1594/pangaea.659149;https://doi.org/10.1594/pangaea.816371,10.1029/2001pa000727;10.1038/ngeo2510
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",B997_327.Castaneda.2004,sZBkEsVnUT1kwQW8vuOT,https://lipdverse.org/data/sZBkEsVnUT1kwQW8vuOT,MD99_2269.Kristjnsd_ttir.2017,AfXDfG1xILrg9Mzlxbmw,https://lipdverse.org/data/AfXDfG1xILrg9Mzlxbmw,0.01,FALSE,TRUE,FALSE,0.67,0,3651,6,11,marinesediment,marinesediment,,10.1029/2006pa001285;10.1177/0959683616652703
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",CO17XISC01A,vAql9wcKMdrCRkQMYjFE,https://lipdverse.org/data/vAql9wcKMdrCRkQMYjFE,XI17HAI01,ch2kXI17HAI01,https://lipdverse.org/data/ch2kXI17HAI01,0.01,TRUE,TRUE,FALSE,0.67,0,142,3,12,coral,coral,10.1016/j.jseaes.2016.12.012,10.1016/j.jseaes.2016.12.012
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",Holtjaernen.Giesecke.2008,SlIWCLafihS73Zu0UE1X,https://lipdverse.org/data/SlIWCLafihS73Zu0UE1X,Holtjarnen.Giesecke.2005,LCe611fbc61a552f11b8ee7acae0ca6baa,https://lipdverse.org/data/LCe611fbc61a552f11b8ee7acae0ca6baa,0.01,FALSE,TRUE,FALSE,0.62,0,11487,12,31,lakesediment,lakesediment,,"10.5194/essd-2022-38;giesecke, t., 2005. holocene dynamics of the southern boreal forest in sweden. the holocene, 15(6), pp.858-872."
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",MD07_3076.Gottschalk.2016,pmTzRoe3vLqzijkEeOW9tp,https://lipdverse.org/data/pmTzRoe3vLqzijkEeOW9tp,MD07_3076Q.Gottschalk.2015,kRlcHx8GbPRUivXTiLTj,https://lipdverse.org/data/kRlcHx8GbPRUivXTiLTj,0.01,FALSE,TRUE,FALSE,0.4,0,32,21,9,marinesediment,marinesediment,10.1016/j.epsl.2014.11.051;10.1029/2010pa002007;10.1038/ncomms11539;10.1073/pnas.1511252113;https://doi.org/10.1594/pangaea.829756;https://doi.org/10.1594/pangaea.829757,
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",MD07_3076.Gottschalk.2016,pmTzRoe3vLqzijkEeOW9tp,https://lipdverse.org/data/pmTzRoe3vLqzijkEeOW9tp,PS2498_1.Anderson.2014,pmADATm35kB5PgnSQlgkBh,https://lipdverse.org/data/pmADATm35kB5PgnSQlgkBh,0.01,FALSE,TRUE,FALSE,0.57,0,28,21,51,marinesediment,marinesediment,10.1016/j.epsl.2014.11.051;10.1029/2010pa002007;10.1038/ncomms11539;10.1073/pnas.1511252113;https://doi.org/10.1594/pangaea.829756;https://doi.org/10.1594/pangaea.829757,10.1016/s0921-8181(01)00102-3;10.1098/rsta.2013.0054;no doi;palmod
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",MD07_3076Q.Gottschalk.2015,kRlcHx8GbPRUivXTiLTj,https://lipdverse.org/data/kRlcHx8GbPRUivXTiLTj,PS2498_1.Anderson.2014,pmADATm35kB5PgnSQlgkBh,https://lipdverse.org/data/pmADATm35kB5PgnSQlgkBh,0.01,FALSE,TRUE,FALSE,0.33,0,126,9,51,marinesediment,marinesediment,,10.1016/s0921-8181(01)00102-3;10.1098/rsta.2013.0054;no doi;palmod
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",MD95_2011.Risebrobakken.2003,zAJ7Ndd5nLkj7wDcGqwd,https://lipdverse.org/data/zAJ7Ndd5nLkj7wDcGqwd,MS03BRNS,mGHWtF3z8ajqVI4UCKFh,https://lipdverse.org/data/mGHWtF3z8ajqVI4UCKFh,0.01,FALSE,TRUE,FALSE,0.33,0,1502,9,5,marinesediment,marinesediment,,10.1029/2002pa000764
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",MD95_2011Assemblage.Risebrobakken.2003,6JcrtWCuPINiTPX1r7ku,https://lipdverse.org/data/6JcrtWCuPINiTPX1r7ku,MS03BRNS,mGHWtF3z8ajqVI4UCKFh,https://lipdverse.org/data/mGHWtF3z8ajqVI4UCKFh,0.01,FALSE,TRUE,FALSE,0.25,0,1418,26,5,marinesediment,marinesediment,10.1016/s0277-3791(01)00096-8;10.1029/2002pa000764;10.2312/reports-ifg.1999.3;10.5194/cp-6-179-2010,10.1029/2002pa000764
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",MD95_2043.Cacho.1999,pX8a5PCveCIE3snkqzqQ,https://lipdverse.org/data/pX8a5PCveCIE3snkqzqQ,MD952043.Fletcher.2008,LC05ba372ee7a0013b8461f50030fe6e3a,https://lipdverse.org/data/LC05ba372ee7a0013b8461f50030fe6e3a,0.01,FALSE,TRUE,FALSE,0.3,0,42022,10,31,marinesediment,marinesediment,,"10.5194/essd-2022-38;fletcher, w.j. and goni, m.f.s., 2008. orbital-and sub-orbital-scale climate impacts on vegetation of the western mediterranean basin over the last 48,000 yr. quaternary research, 70(3), pp.451-464."
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",MD95_2043.Martrat.2014,pmkVnW90n5gbVsF3R4AM0q,https://lipdverse.org/data/pmkVnW90n5gbVsF3R4AM0q,MD952043.Fletcher.2008,LC05ba372ee7a0013b8461f50030fe6e3a,https://lipdverse.org/data/LC05ba372ee7a0013b8461f50030fe6e3a,0.01,FALSE,TRUE,FALSE,0.36,0,35,17,31,marinesediment,marinesediment,10.1016/j.quascirev.2006.10.004;10.1016/j.quascirev.2014.06.016;10.1029/1999pa900044;https://doi.pangaea.de/10.1594/pangaea.735759,"10.5194/essd-2022-38;fletcher, w.j. and goni, m.f.s., 2008. orbital-and sub-orbital-scale climate impacts on vegetation of the western mediterranean basin over the last 48,000 yr. quaternary research, 70(3), pp.451-464."
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",MD98_2160.Newton.2006,pmqSbvCjRkoXI4LzXqAxSa,https://lipdverse.org/data/pmqSbvCjRkoXI4LzXqAxSa,Ocn-MD98-2160.Newton.2010,lCJZ79qqqR7VRGLhRGLc,https://lipdverse.org/data/lCJZ79qqqR7VRGLhRGLc,0.01,FALSE,TRUE,FALSE,0.2,0,0,12,3,marinesediment,marinesediment,10.1029/2006gl027234;https://agupubs.onlinelibrary.wiley.com/doi/full/10.1029/2006gl027234,10.1130/g31421.1
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",MD99_2269.Kristjnsd_ttir.2017,AfXDfG1xILrg9Mzlxbmw,https://lipdverse.org/data/AfXDfG1xILrg9Mzlxbmw,MS04ICNI,ZJw3ZrpApwpnwjY3AwaS,https://lipdverse.org/data/ZJw3ZrpApwpnwjY3AwaS,0.01,FALSE,TRUE,FALSE,0.5,0,1399,11,3,marinesediment,marinesediment,10.1029/2006pa001285;10.1177/0959683616652703,10.1002/jqs.841
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",MS02FLPC,dor7PAYFl2Dc63lIUAa6,https://lipdverse.org/data/dor7PAYFl2Dc63lIUAa6,ODP_202_1233,UTlw3KiyECRncBnc993X,https://lipdverse.org/data/UTlw3KiyECRncBnc993X,0.01,FALSE,TRUE,FALSE,0.33,0,1877,9,7,marinesediment,marinesediment,10.1029/2001pa000727;10.1038/ngeo2510,10.1029/2005pa001146
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",MS21PC.Hennekam.2015,xiCo5ameKkfluuoabe12,https://lipdverse.org/data/xiCo5ameKkfluuoabe12,MS21PC.Hennekam.2020,YxRivExPeTiKhYKRd97Q,https://lipdverse.org/data/YxRivExPeTiKhYKRd97Q,0.01,FALSE,TRUE,TRUE,0.18,0,12705,4,9,marinesediment,marinesediment,10.1016/j.quascirev.2015.05.031,10.1029/2020gl089183
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",Ocn-ChileanMargin.Lamy.2002,cH7Mv23Qz21IF5gzBZXu,https://lipdverse.org/data/cH7Mv23Qz21IF5gzBZXu,ODP_202_1233,UTlw3KiyECRncBnc993X,https://lipdverse.org/data/UTlw3KiyECRncBnc993X,0.01,FALSE,TRUE,FALSE,0.2,0,1979,4,7,marinesediment,marinesediment,10.1029/2001pa000727;10.1038/ngeo2510,10.1029/2005pa001146
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",Oregoncavesnationalmonument.Ersek.2012,HOqEd2j4QHzsTU2wvKE3,https://lipdverse.org/data/HOqEd2j4QHzsTU2wvKE3,SP12ERUS,uAF8Z2L1cSQFjCaILtRYiso,https://lipdverse.org/data/uAF8Z2L1cSQFjCaILtRYiso,0.01,TRUE,TRUE,FALSE,0.27,0,1482,26,4,speleothem,speleothem,10.1038/ncomms2222,10.1038/ncomms2222
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",RAPiD_12_1K.Thornalley.2009,pmVMhquF4PvoI4OcSCFk5d,https://lipdverse.org/data/pmVMhquF4PvoI4OcSCFk5d,RAPiD_12_1K.Thornalley.2010,iDwFHJQkBwjju6nYKY5O,https://lipdverse.org/data/iDwFHJQkBwjju6nYKY5O,0.01,FALSE,TRUE,TRUE,0.56,0,11,18,11,marinesediment,marinesediment,10.1038/nature07717;ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/rap12-1k-tab.txt,10.1038/nature07717
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",RAPiD_12_1K.Thornalley.2009,pmVMhquF4PvoI4OcSCFk5d,https://lipdverse.org/data/pmVMhquF4PvoI4OcSCFk5d,RAPID-12.Thournally.2009,tU34QYAL3Iy97s4dMrez,https://lipdverse.org/data/tU34QYAL3Iy97s4dMrez,0.01,FALSE,TRUE,FALSE,0.56,0,11,18,5,marinesediment,marinesediment,10.1038/nature07717;ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/rap12-1k-tab.txt,10.1038/nature07717;10.5194/cp-10-1605-2014
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",108_658.Tiedemann.2006,pmuj2LpgSnwx05UsYcfvUJ,https://lipdverse.org/data/pmuj2LpgSnwx05UsYcfvUJ,ODP108_658C.Zhao.1995,dxG7EFN92OixuUxKAWuZ,https://lipdverse.org/data/dxG7EFN92OixuUxKAWuZ,0.02,FALSE,TRUE,FALSE,0.15,0,136,20,7,marinesediment,marinesediment,10.2312/reports-gpi.1991.46;10.2973/odp.proc.sr.108.169.1989;palmod,10.1016/s0277-3791(99)00081-5;10.1029/94pa03354
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",108_658C.Zhao.2004,pmRohJBGJjhZa4ZQeDHwcw,https://lipdverse.org/data/pmRohJBGJjhZa4ZQeDHwcw,ODP108_658C.Zhao.1995,dxG7EFN92OixuUxKAWuZ,https://lipdverse.org/data/dxG7EFN92OixuUxKAWuZ,0.02,FALSE,TRUE,FALSE,0.31,0,22,27,7,marinesediment,marinesediment,10.1029/94pa03354;10.1126/science.288.5474.2198;https://doi.org/10.1594/pangaea.742958;no doi,10.1016/s0277-3791(99)00081-5;10.1029/94pa03354
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",172_1058C.Bahr.2013,pmhrKZf38fXxlVmLPxackl,https://lipdverse.org/data/pmhrKZf38fXxlVmLPxackl,KNR140_37JPC.Oppo.2004,pmvYsvYBFFNzc98Jz4x9WT,https://lipdverse.org/data/pmvYsvYBFFNzc98Jz4x9WT,0.02,FALSE,TRUE,FALSE,0.64,0,63,35,12,marinesediment,marinesediment,10.1016/j.gloplacha.2013.08.013;palmod,10.1029/1998pa900004;10.1029/2000pa000527;palmod
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",BS79_33.Cacho.2001,aNlHtEFamy1OzOt1W3DG,https://lipdverse.org/data/aNlHtEFamy1OzOt1W3DG,BS79_33.Cacho.2004,pm6Momy7jPyoxVSQOGzJPf,https://lipdverse.org/data/pm6Momy7jPyoxVSQOGzJPf,0.02,FALSE,TRUE,TRUE,0.56,0,20,8,12,marinesediment,marinesediment,10.1029/2000pa000502,10.1029/2000pa000502;https://agupubs.onlinelibrary.wiley.com/doi/epdf/10.1029/2000pa000502
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",DeepFalmouthPond.Oswald.2018,LC3b2e294f2d307a11469390647391d919,https://lipdverse.org/data/LC3b2e294f2d307a11469390647391d919,DeepPondFalmouth.Marsicek.2013,PDdfb153b9ccd055a877641014b5690a38,https://lipdverse.org/data/PDdfb153b9ccd055a877641014b5690a38,0.02,FALSE,TRUE,FALSE,0.38,0,12000,31,4,lakesediment,lakesediment,10.1111/jbi.13407;10.5194/essd-2022-38,10.1016/j.quascirev.2013.09.001;10.1029/2019gl086412
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",Emerald.Shuman.2014,52MzQXoxnD9owCKX7uuP,https://lipdverse.org/data/52MzQXoxnD9owCKX7uuP,EmeraldLake.JimenezMoreno.2019,otCaK4MiUQN2eTbiO6nJ,https://lipdverse.org/data/otCaK4MiUQN2eTbiO6nJ,0.02,FALSE,TRUE,TRUE,0.1,0,10002,5,6,lakesediment,lakesediment,10.2113/gsrocky.49.1.33,10.1016/j.quascirev.2019.03.013
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",HuntersLake.Anderson.2008,TfDDzHuIkfzr3PM3l9zP,https://lipdverse.org/data/TfDDzHuIkfzr3PM3l9zP,HuntersLake.Anderson.2008Legacy,LCeadd263ff23623597d04da42b2020f88,https://lipdverse.org/data/LCeadd263ff23623597d04da42b2020f88,0.02,FALSE,TRUE,TRUE,0.21,0,13980,10,31,lakesediment,lakesediment,,10.1071/wf07028;10.5194/essd-2022-38
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",Klotjaernen.Pollen.Sweden,HcoRSw3bdNzaUFHfgFLt,https://lipdverse.org/data/HcoRSw3bdNzaUFHfgFLt,Klotjarnen.Giesecke.2005,LC4479fe17250bb6e6b91b4d5f519ba7aa,https://lipdverse.org/data/LC4479fe17250bb6e6b91b4d5f519ba7aa,0.02,FALSE,TRUE,FALSE,0.62,0,9547,10,31,lakesediment,lakesediment,10.1191/0959683605hl859ra,"10.5194/essd-2022-38;giesecke, t., 2005. holocene dynamics of the southern boreal forest in sweden. the holocene, 15(6), pp.858-872."
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",Klotjarnen.Giesecke.2005,LC4479fe17250bb6e6b91b4d5f519ba7aa,https://lipdverse.org/data/LC4479fe17250bb6e6b91b4d5f519ba7aa,klotjarnen.Seppa.2009,7QPHJmiK8y5lhLxXxSYk,https://lipdverse.org/data/7QPHJmiK8y5lhLxXxSYk,0.02,FALSE,TRUE,FALSE,0.43,0,8990,31,3,lakesediment,lakesediment,"10.5194/essd-2022-38;giesecke, t., 2005. holocene dynamics of the southern boreal forest in sweden. the holocene, 15(6), pp.858-872.",10.5194/cp-10-1605-2014
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",MD01_2412.Harada.2006,ZN2rLuwPcPx00nPMrGMv,https://lipdverse.org/data/ZN2rLuwPcPx00nPMrGMv,MD01_2412.Harada.Palmod.2006,pmwzWiAiT7Y3iYaKWct6VM,https://lipdverse.org/data/pmwzWiAiT7Y3iYaKWct6VM,0.02,FALSE,TRUE,TRUE,0.5,0,84,7,11,marinesediment,marinesediment,10.1016/j.gloplacha.2006.01.010,10.1016/j.gloplacha.2006.01.010;ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/md1-2412-tab.txt;https://doi.org/10.1016/j.gloplacha.2006.01.012
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",ODP_175_1084B.Farmer.2005,Qf9wzluCemgwKXHmypeY,https://lipdverse.org/data/Qf9wzluCemgwKXHmypeY,ODP1084B,OO3vRJwakWo7gkDxXOIB,https://lipdverse.org/data/OO3vRJwakWo7gkDxXOIB,0.02,FALSE,TRUE,FALSE,0.5,0,21262,7,8,marinesediment,marinesediment,,
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",ODP1084B.Farmer.2005,pmgUj46xyFPnzjvc0WxDGd,https://lipdverse.org/data/pmgUj46xyFPnzjvc0WxDGd,ODP1084B,OO3vRJwakWo7gkDxXOIB,https://lipdverse.org/data/OO3vRJwakWo7gkDxXOIB,0.02,FALSE,TRUE,TRUE,0.3,0,20,11,8,marinesediment,marinesediment,10.1029/2004pa001049;ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/odp1084b-tab.txt,
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",P362-2-33.Blanchet.2014,jy7gOOfM7vcYNnYLmOcE,https://lipdverse.org/data/jy7gOOfM7vcYNnYLmOcE,POS362_2_33,jQJNkRfRsIxVpVqNhnG3,https://lipdverse.org/data/jQJNkRfRsIxVpVqNhnG3,0.02,FALSE,TRUE,FALSE,0.75,0,8930,3,6,marinesediment,marinesediment,10.1371/journal.pone.0115958,10.1016/j.epsl.2013.01.009
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",P362-2-33.Blanchet.2014,jy7gOOfM7vcYNnYLmOcE,https://lipdverse.org/data/jy7gOOfM7vcYNnYLmOcE,POS363-2.Blanchet.2021,vNiSmxvreIXaofEBd1vK,https://lipdverse.org/data/vNiSmxvreIXaofEBd1vK,0.02,FALSE,TRUE,FALSE,0.5,0,8930,3,3,marinesediment,marinesediment,10.1371/journal.pone.0115958,10.5194/cp-17-1025-2021
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",Padul-15-05.Rodrigo-Gamiz.2022,0YXiPxNTrzALLO453qp7,https://lipdverse.org/data/0YXiPxNTrzALLO453qp7,Padul.Camuera.2022,fArd5HzncWNVuXBfT7bn,https://lipdverse.org/data/fArd5HzncWNVuXBfT7bn,0.02,FALSE,TRUE,FALSE,0.25,0,31191,3,4,lakesediment,lakesediment,10.1016/j.quascirev.2022.107434,10.1038/s41598-022-12047-1
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",SO188_342.ContrerasRosales.2014,ThKgbN69zo7TwFg5G1SL,https://lipdverse.org/data/ThKgbN69zo7TwFg5G1SL,SO93-126KL.Kudras.2001,lwmYIkuFU7KV8dRU81zA,https://lipdverse.org/data/lwmYIkuFU7KV8dRU81zA,0.02,FALSE,TRUE,FALSE,0.25,0,18124,6,5,marinesediment,marinesediment,10.1016/j.quascirev.2014.08.010,10.1130/0091-7613(2001)029<0063:maaocc>2.0.co;2
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",SO188-342KL.Weldeab.2022,QOjRIhgZ2AftydSq14uQ,https://lipdverse.org/data/QOjRIhgZ2AftydSq14uQ,SO93-126KL.Kudras.2001,lwmYIkuFU7KV8dRU81zA,https://lipdverse.org/data/lwmYIkuFU7KV8dRU81zA,0.02,FALSE,TRUE,FALSE,0.57,0,25470,8,5,marinesediment,marinesediment,10.1016/j.epsl.2021.117327,10.1130/0091-7613(2001)029<0063:maaocc>2.0.co;2
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",TK2.Porinchu.2019,TP0JHjijKaSByZBCLaVP,https://lipdverse.org/data/TP0JHjijKaSByZBCLaVP,TK2Lake.Seppa.1996,LCd5545a8eb483f86880982a8aada99d85,https://lipdverse.org/data/LCd5545a8eb483f86880982a8aada99d85,0.02,FALSE,TRUE,FALSE,0.62,0,9560,6,31,lakesediment,lakesediment,,10.1002/jqs.793;10.5194/essd-2022-38
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",V19_28.Koutavas.2008,pmhbKBngqvtVq0gOlRlwlT,https://lipdverse.org/data/pmhbKBngqvtVq0gOlRlwlT,VM19_28,nag9SZKZpFPoL3L8cMmY,https://lipdverse.org/data/nag9SZKZpFPoL3L8cMmY,0.02,FALSE,TRUE,FALSE,0.33,0,135,23,11,marinesediment,marinesediment,10.1029/2000pa000538;10.1029/2003pa000894;10.1029/2008pa001593;http://onlinelibrary.wiley.com/doi/10.1029/2003pa000894/full;palmod,10.1029/2012pa002378
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",175_1078C.Hessler.2011,pmhXGi0EQSVMPTCWDUSEc2,https://lipdverse.org/data/pmhXGi0EQSVMPTCWDUSEc2,ODP_175_1078C.Kim.2003,qjYswKVXoKQgykC6KWY8,https://lipdverse.org/data/qjYswKVXoKQgykC6KWY8,0.03,FALSE,TRUE,FALSE,0.36,0,46,29,6,marinesediment,marinesediment,10.1029/2003gl017557;10.1029/2011pa002118;https://doi.org/10.1594/pangaea.143653;https://doi.org/10.1594/pangaea.701489,
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",Ant-DSS.Moy.2012,0Lm8RAUQwa9nU5CUFWfY,https://lipdverse.org/data/0Lm8RAUQwa9nU5CUFWfY,LawDome.Dahl-Jensen.1999,cVhuirI2i7HxDB0bGT5n,https://lipdverse.org/data/cVhuirI2i7HxDB0bGT5n,0.03,FALSE,TRUE,FALSE,0.25,0,1822,2,3,glacierice,glacierice,10.5194/cp-8-1929-2012,
partial_overlap,"Part of this record is already in LiPDverse. Update the existing dataset with the columns it does not have, rather than adding a second copy.",AralLake.Aleshinskaya.1996,LCda0f3ac308bca2ab3fb999012dcb55a3,https://lipdverse.org/data/LCda0f3ac308bca2ab3fb999012dcb55a3,Asia-LakeHuguangMaar,xZIpq17SzR2FEV4lBW4f,https://lipdverse.org/data/xZIpq17SzR2FEV4lBW4f,0.03,FALSE,TRUE,FALSE,0.11,0,14882,31,3,lakesediment,lakesediment,"10.5194/essd-2022-38;aleshinskaya, z.v., tarasov, p.e. and harrison, s.p., 1996. aral sea, kazakhstan-uzbekistan. lake status records fsu and mongolia (pp.108-114).",10.1038/nature05431
